<openmm.openmm.HarmonicBondForce; proxy of <Swig Object of type 'OpenMM::HarmonicBondForce *' at 0x2b1d4c9aba20> >
<openmm.openmm.HarmonicAngleForce; proxy of <Swig Object of type 'OpenMM::HarmonicAngleForce *' at 0x2b1d4c9abdb0> >
<openmm.openmm.NonbondedForce; proxy of <Swig Object of type 'OpenMM::NonbondedForce *' at 0x2b1d4c9abf90> >
<openmm.openmm.CMMotionRemover; proxy of <Swig Object of type 'OpenMM::CMMotionRemover *' at 0x2b1d4c9aba20> >
<openmm.openmm.MonteCarloBarostat; proxy of <Swig Object of type 'OpenMM::MonteCarloBarostat *' at 0x2b1d4c9abdb0> >
#"Progress (%)"	"Step"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
12.8%	1280000	-31696.23705553863	313.9091894653118	30.470295856305462	0.9778536071020474
12.9%	1290000	-31979.630526032008	297.54479569213834	30.25938072178957	0.9846694810611026
13.0%	1300000	-31548.434443657017	305.9317872073232	30.86060821893362	0.9654861142456265
13.1%	1310000	-31703.531260991876	304.4963441068605	30.921858279774565	0.9635736779779358
13.2%	1320000	-32020.349808600906	299.6074562083041	30.361457707237538	0.9813589650358665
13.3%	1330000	-31331.172499915527	311.0499596064797	30.28549313443856	0.9838204905659437
13.4%	1340000	-31674.25791044318	304.53441023871665	30.427305961765956	0.9792351892735751
13.5%	1350000	-31795.904822302226	309.9778000282521	30.337026377251565	0.9821492832566221
13.6%	1360000	-31707.870471323782	306.23011106820405	30.52104698279443	0.9762276087498378
13.7%	1370000	-32278.179595336725	303.856715492307	30.348979393101708	0.9817624614858498
13.8%	1380000	-31841.11483716563	301.0648235556283	30.0140932583986	0.992716603364902
13.9%	1390000	-31791.186159030243	299.8871412666998	30.32330377054641	0.9825937482938708
14.0%	1400000	-31551.814545473957	308.8664044067876	30.840013021672792	0.9661308732786885
14.1%	1410000	-31999.68721161777	298.47946631038525	30.151612039876117	0.9881889125248006
14.2%	1420000	-31721.624901010597	303.46249055356907	30.56391420456206	0.9748584069807231
14.3%	1430000	-32236.911324059532	295.60986970891395	30.28677935155807	0.9837787097366648
14.4%	1440000	-31457.816945387458	310.991914735383	30.399751157784507	0.9801227831736736
14.5%	1450000	-31755.31118769286	309.7946835900675	30.737246275555815	0.9693610301144675
14.6%	1460000	-31592.150108167378	310.14662891385115	30.736310565541167	0.9693905405146098
14.7%	1470000	-32412.21099456557	290.652524513657	30.29868217052077	0.9833922328656428
14.8%	1480000	-31827.492789467273	312.5353054896255	30.550085422403413	0.9752996857647024
14.9%	1490000	-31736.292532894702	309.1655554646421	30.238327851184227	0.9853550387836006
15.0%	1500000	-31661.269806050637	306.65576265579017	31.06013771662812	0.9592838571544318
15.1%	1510000	-32009.487738389464	307.20009695703214	30.57075417976524	0.9746402897798472
15.2%	1520000	-31474.267563932983	315.7107624863304	30.496361419144456	0.9770178252757193
15.3%	1530000	-32040.94658544421	305.5147346394969	30.597612657014263	0.973784753946301
15.4%	1540000	-32191.48351457942	300.64159283365854	30.14166135707179	0.9885151438596563
15.5%	1550000	-31601.934100751474	305.95571252219474	30.45113172409121	0.9784690100362463
15.6%	1560000	-32033.233445053862	300.122464266868	30.916271552303105	0.9637478006410917
15.7%	1570000	-31582.43969934102	307.6336971830843	30.122508651277997	0.9891436685267827
15.8%	1580000	-32041.555277773587	318.0229964444375	30.30913118741968	0.9830532102128346
15.9%	1590000	-31599.964259479137	317.8951486544456	30.927306409861135	0.9634039355931303
16.0%	1600000	-31985.831263164466	306.9509229712676	30.506649649667324	0.9766883304040496
16.1%	1610000	-31889.902995332086	307.20665598091364	30.18392831415318	0.9871309129297069
16.2%	1620000	-31937.47832187562	310.98289877942454	30.03382362066711	0.9920644500306567
16.3%	1630000	-31457.089648026682	306.4603994358043	30.263277967739516	0.9845426772445698
16.4%	1640000	-32363.57995513425	290.44385668671697	30.311357560825176	0.9829810048185691
16.5%	1650000	-31591.7472678888	317.45586124099975	30.331010689551654	0.9823440774038806
16.6%	1660000	-31656.94035064237	308.7298247003359	30.632059165053516	0.9726897089095123
16.7%	1670000	-32255.167596531275	302.4338348882714	30.193187509187833	0.9868281943894811
16.8%	1680000	-32024.726269814593	306.06916706519456	30.23226219738945	0.9855527356179021
16.9%	1690000	-32159.664290107612	300.6852819014105	30.020827973048956	0.9924939025433813
17.0%	1700000	-31910.249379945395	311.03931249152294	30.159693516016556	0.9879241212027476
17.1%	1710000	-31931.427628019883	305.718116638619	30.638465692960835	0.9724863187062385
17.2%	1720000	-31817.947480922972	304.4311298331323	30.49006023281067	0.977219739319886
17.3%	1730000	-32094.44199803943	309.43514776495033	30.07888550126656	0.990578215117054
17.4%	1740000	-31377.922896497825	311.32870144799136	31.08261313046311	0.958590212074326
17.5%	1750000	-31752.344611581357	313.4763386210344	30.29623889566564	0.9834715396576037
17.6%	1760000	-32090.25155723159	293.9374644625757	30.366832657076937	0.9811852638378825
17.7%	1770000	-31402.72059149336	320.99646759888725	30.903087987940424	0.9641589450278306
17.8%	1780000	-31914.958681911638	304.38788973719437	30.73387651957622	0.9694673138149805
17.9%	1790000	-32000.286553983984	298.075891753871	30.392266345353494	0.9803641615265765
